idFdb;sTitle;idCsfd;urlCsfd;sType;iYear;iRating;iRuntime;urlPoster;urlFdb;sCountry;sGenre;sTitle_EN;sStory;sCopyright;sReleaseDate;sTags;sSeries;sEpisodes;sDirector;sActor;bNobel;sNominated;sAwarded;sFromAge;sImdbId;urlJustWatch;bCzDabing;bCzSubtitles;urlSledujteto;urlPrehrajto;urlFilmMista;sAuthor
80330;Naši havíři;0;;m;1943;100.0;35.0;https://prod-fdb-storage.fra1.cdn.digitaloceanspaces.com/placeholders/General.png;80330-nasi-haviri;Československo;dokument;"Our Miners; Our Collier";"""Naši havíři"" byla česká verze filmu ""Unsere Bergknappen"". V roce 1943 hospodářská skupina báňského průmyslu Ústředního svazu průmyslu dala promítnout tento dokumentární snímek v pražském biu Adrie. Film, který za odborné součinnosti natočil režisér Jiří Krejčík, byl ukázkou vzorného sloučení tendence kulturně naučné a ušlechtilou náborovou myšlenkou. Divákovi dával dokonale nahlédnout na tehdejší způsob hornické práce, na vítězný racionalizační postup i v hlubokých útrobách země i na velikosti společenského významu havířské práce a na cenu produktu této práce pro všechno civilizační úsilí. 

Dělnický dorost pak měl možnost se dobře z filmu poučit o pokrokové přípravě hornických učňů, o hmotných výhodách tohoto rehabilitovaného povolání i o jeho idealistických hodnotách, jimiž se tu nevtíravě působilo na mysl mládeže a její smysl pro pracovní družnost. Mocný účinek finálové montáže byl filmově efektním zakončením pěkného kulturního snímku, který byl také činným uskutečněním slov závěrečné písně mladého hornického kolektivu: ""Hornický stav budiž velebený"".";;;;;;Jiří Krejčík;;False;;;;tt0172860;;True;False;;;;
77912;Jste moji starší bratři;0;;m;1961;100.0;203.0;https://prod-fdb-storage.fra1.cdn.digitaloceanspaces.com/placeholders/General.png;77912-jste-moji-starsi-bratri;Československo;dokument;;"Dokumentární filmy z druhé cesty Z+H realizované pro Československou televizi:
filmový štáb, který zpracovával filmový materiál z druhé cesty Ing. Miroslava Zikmunda a Ing. Jiřího Hanzelky po Asii v letech 1959-1964
RNDr. Petr Novotný";;;;;;Miroslav Zikmund, Jiří Hanzelka, Jaroslav Novotný;Václav Voska, Bohumil Křížek;False;;;;;;False;False;;;;
21855;Jindra, hraběnka Ostrovínová;0;;m;1924;100.0;83.0;https://prod-fdb-storage.fra1.cdn.digitaloceanspaces.com/placeholders/General.png;21855-jindra-hrabenka-ostrovinova;Československo;melodrama;Jindra, Countess of Ostrovín;"Jindra, dcera továrníka Jarýna, se vrací se sestřenicí Amálkou po dvou letech z Vídně. Seznámí se s učitelem svých bratrů Vojtěchem Lípou. Zatímco Amálka v něm najde zalíbení, city které chová Lípa k Jindře, nejsou opětovány. Uražený Lípa chce odjet, ale když neopatrná Jindra spadne do řeky Lípa ji zachrání a Jindra k němu pojme něžný cit. Jindřin otec je zvolen za poslance zemského sněmu. Po požáru továrny je v nouzi, z níž by se mohl dostat za cenu rezignace, což Jarýn odmítne. Jindra požádá hraběte Ostrovína o finanční pomoc. Ten však žádá za odměnu její ruku. Jindra odmítá, neboť miluje Lípu. Nakonec je však nucena svolit. Po čase porodí hraběti syna, ale záhy nato zemře.
Za Lípou pak přichází její otec s vnukem Jaroslavem a posledním vzkazem od Jindry která Lípu prosí, aby dobře vychoval jejího syna.

Autor/Zdroj: Národní filmový archiv/Český hraný film I.


Druhá verze proslulého sentimentálního románku Ivana KLICPERY. Choerograficky na snímku spolupracoval Joe JENČÍK.
Režisér Václav KUBÁSEK a  kameraman Josef Kokeisl dokázali během roku 1924  uvést čtyři filmy:  Čarovné očiv  únoru, Jindru, hraběnku Ostrovínovou a Dvojí život  v říjnu, Děvče z hor v prosinci a ještě
stačili vyrobit drama Okovy, které mělo premiéru v následujícím roce. Tato  nadprodukce  neznamenala  žádnou  minořádnou  kvalitu.  Všechny snímky  si byly  vzájemně  podobné.  Režijně nezvládnuté  a rozvleklé melodramatické  příběhy s  teatrálně patetickými  hereckými výkony  - ""bez  jednotné  dějové  linie,  roztříštěný  sled  epizod,  který  se
režisérovi nepodařilo skloubit a vzájemně propoji"""".  - Luboš Bartošek v knize Náš film (str. 86). Titul  si  přesto  našel  své  diváky  a optimisticky naladil výrobce
""v době nejvážnější krize českého filmového podnikání"".

Autor/Zdroj: Březina Václav/noticka";;03.10.1924;podle knižní předlohy;;;Václav Kubásek;Mary Jansová, Gitta d'Amaro, František Havel, Marie Fingerová, Jan W. Speerger, Eduard Malý, Karel Fiala, Marie Černá, Jiří Sedláček, Rudolf Nížkovský;False;;;;tt1085836;;False;False;/file/99386/jindra-hrabenka-ostrovinova-drama-1933-cz.html/;;1554-Jindra--hrabenka-Ostrovinova;
77875;Jak se Herodes uzdravil;0;;m;1975;100.0;6.0;https://prod-fdb-storage.fra1.cdn.digitaloceanspaces.com/placeholders/General.png;77875-jak-se-herodes-uzdravil;Československo;animovaný / dětský;Jak se Herodes uzdravil;"Přihodilo se, že se táta Kludský roznemohl na delší čas a jeho principálské živnosti se musel ujmout kocour Mikeš. Leželo mu na srdci nejen, aby měli v cirkuse každý den vyprodáno, ale aby byli spokojeni i jeho cirkusoví přátelé. Tuhle se při zkoušce zašel poptat lvího dědečka Herodesa, kterému se v manéži už vůbec nedařilo, jak mu slouží zdraví. Herodes se usmíval, až mu z huby svítil jeho jediný zub, a z vděčnosti se Mikešovi pochlubil, jak se kurýroval ovesnou kaší a rybím tukem, aby byl silný a mohl zase hrát. Jenomže, když mu chtěl předvést nádherně královský skok, porazil všecko, co mu leželo v cestě. Mikeš jen zavzdychal, jak tohle dopadne, avšak představení starému lvímu bráchovi nemohl odmítnout, jinak by mu způsobil nesmírnou lítost. Papoušek Klábosil musel lidi napomenout, tak se tlačili do cirkusové boudy. Obecenstvo se při prvních číslech pěkně rozkurážilo a očekávalo vrcholnou podívanou večera. A právě přišel na řadu Herodes. Běda, ještě když se rozcvičoval před vystoupením, nějak si to špatně vypočítal a zapasoval se hlavou do bubnu. No, ale aby udělal Mikešovi aspoň trochu radosti, pořádně se kasal, jako že před publikem se „vytáhne“. Mikeš ho vyšel ohlásit coby nejstaršího lva na světě a divže neprosil, aby se nad chudáčkem starým diváci ustrnuli a moc jej nehanili. Herodes vstoupil do manéže zmužile, ale proskočit obruč nedokázal, sotva ji prolezl. Tím si však nikoho nenaklonil a jeden kluk na něj dokonce křikl, že jejich stará koza by to taky uměla. Herodes se podíval tím směrem nejhrozivěji, jak svedl, a vydal se toho nevychovance ztrestat. Kluk strachy zezelenal a škrábal se po nejbližším sloupu nahoru, aby zvířeti unikl. Ale kdepak, Herodesovi se mračení mezi očima rozešlo jako špatně rostlý mráček a začal se usmívat, až mu zub z tlamy trčel, a hnal se do obecenstva — a hleďme, koho objevil? To pan Kludský se uzdravil a z nemocnice se vrátil rovnou ke svým principálským povinnostem. Staroch Herodes byl štěstím celý bez sebe, olízal mu tváře do růžova, vysadil si ho na hřbet a div divoucí, i s ním proskočil obručí překrásným plavným skokem, skokem parádním a kabrňáckým. Lidičky šíleli nadšením a mysleli si, že ta rafinovanost patří do programu. Pan Kludský slezl z Herodesových zad, vysekl poklonu a spustil proslov: „Pánové a dámy, děkuji vám, že jste tak vřele ocenili statečnost a věrnost našeho Herodesa. Ale je tu ještě někdo, kdo si zaslouží poděkování, nový principál kocour Mikeš z Hrusic.“ A hlediště zase jedním hlasem provolávalo slávu Mikešovi. Ten stál vedle pana Kludského úplně dojatý, protestoval proti tak velké poctě, že si ji nezaslouží, ale už bylo rozhodnuto. Jejich společnost se už nikdy nebude jmenovat Cirkus Kludský, nýbrž jedině Cirkus Mikeš a Kludský.

[wil]. Jak se Herodes uzdravil. Filmový přehled. 1975, č. 47 – 48, nestránkováno.";;;;;;Josef Kluge;Karel Höger;False;;;0+;;;True;False;;/o-kocouru-mikesovi-20-jak-se-herodes-uzdravil-csr-1971-animovany-komedie-pohadka/5bf4efa241a97;;
133448;Jak Damián z nouze mouchy lapal;0;;m;1966;100.0;8.0;t1xez9svxbaa7bnn57zz.jpeg;133448-jak-damian-z-nouze-mouchy-lapal;Československo;animovaný / pohádka;Jak Damián z nouze mouchy lapal;"Čtvrtkovy příběhy o kocourkovi Damiánovi znají dnešní děti z mnohem pozdějšího třináctidílného seriálu Příběhy kocourka Damiána, který měl premiéru v roce 1988. Jde o první večerníčkovské pohádky, které byly zpracovány dvakrát. V obou případech byla předlohou kniha Václava Čtvrtka. Známý malíř a herec Miloš Nesvadba vypráví příběh o nešťastném kocourku Damiánovi, kterému se dlouhou dobu nedaří ulovit myš a z nouze začal lapat mouchy… Ovšem moucha na veliké peřině plné peří a k tomu ostré kocouří drápky dávají tušit pořádnou zápletku.

Zdroj: Česká televize";;;;;;Vlasta Janečková;Miloš Nesvadba;False;;;0+;;;False;False;;;;
5043;Faust;0;;m;1913;100.0;225.0;https://prod-fdb-storage.fra1.cdn.digitaloceanspaces.com/placeholders/General.png;5043-faust;Československo;opera;Faust;"Záznam prvního jednání opery Faust a Markétka Charlese Gounoda. Starý Faust rozjímá nad marností života a chce se otrávit, Objeví se Mefisto a nabídne mu nápoj mládí. Faust omládne. V závěru se v civilním záběru pan Hlavsa klaní do kamery.

Autor/Zdroj: Národní filmový archiv/Český hraný film I.


Pokus o ""zvukový"" film. Projekce filmu doprovázel svým zpěvem pan Hlavsa, malíř a amatérský operní pěvec, který stál vedle plátna a zvládal oba zpěvní party - tenor (Fayst) i bas (Mefisto)

Autor/Zdroj: Národní filmový archiv/noticka";;;;;;Stanislav Hlavsa;František Krampera, Stanislav Hlavsa, Marie Soukupová;False;;;;tt1003444;;False;False;/file/00209/faust-smlouva-s-dablem-faust-love-of-the-damned-2000-dvdrip-czdabing.html/;/lekce-faust-la-lecon-faust-urok-fausta-faust-1994-ru/68aeabe35bf06;2452-Faust;
3839;Devět kapitol ze starého dějepisu;0;;m;1969;100.0;94.0;nvyp7r59o3vtxllclmcr.jpeg;3839-devet-kapitol-ze-stareho-dejepisu;Československo;historický / dokument / střihový;Devět kapitol ze starého dějepisu;"Jedním z největších projektů armádního filmového studia v 60. letech 20. století byl celovečerní dokumentární film o první světové válce jako o cézuře světových dějin, která předznamenala zánik někdejších mnohonárodnostních říší a vznik nových států ve střední a východní Evropě, z nichž jedním bylo i Československo.
Hlavní dramaturg studia Roman Hlaváč a jeho dlouholetý režisér Pavel Háša připravovali film už od počátku 60. let, kdy dokončili práci na dvoudílném dlouhometrážním dokumentárním filmu o druhé světové válce nazvaném „Svědectví“, který byl ještě z velké míry apologetikou historických kořenů nastolení komunistické diktatury po roce 1948.
Zpracování tématu historických předpokladů vzniku prvorepublikového Československa však muselo počkat až na politické změny v období kolem „pražského jara“ roku 1968 a uvolnění ideologického dozoru nad výkladem nejnovějších dějin. Ačkoliv tvůrci už dlouho předtím pracovali na hloubkových archivních filmových rešerších a na scénáři filmu, do jeho konečné podoby se stihl promítnout i polemický duch konce 60. let a palčivá otázka po smyslu československé státnosti. Pro větší dynamičnost narace střídali ve filmu tvůrci dvě různé roviny. První z nich byly dotočeny v aranžovaném kinosálu, v němž herec Miloš Kopecký v roli průvodce filmem vstupoval do dialogu s historickými filmovými záběry a svým noblesním projevem prošpikovaným lehkým humorem spojoval vážně míněné pasáže, k nimž namluvili komentář Luděk Munzar a Jiří Šrámek.
Na zvukových efektech, které bylo třeba k němým filmovým záběrům dotočit, pracoval legendární barrandovský ruchař Bohumír Brunclík. Výtvarná podoba filmu byla dílem známého karikaturisty Miroslava Liďáka. Film byl ovšem krátce po svém dokončení a uvedení na plátna kin na jaře 1969 v důsledku nastupující normalizace stažen z distribuce a až do své obnovené premiéry v roce 1990 nesměl být uváděn.

Kopie filmu byla do sbírek VHÚ získána v roce 2008 převodem z Agentury vojenských informací a služeb.
VHÚ";;01.09.1990;;;;Pavel Háša;Miloš Kopecký, Luděk Munzar, Jiří Šrámek;False;;;12+;;;True;False;;;;
131686;Čudák Zerbino;0;;m;1982;100.0;54.0;https://prod-fdb-storage.fra1.cdn.digitaloceanspaces.com/placeholders/General.png;131686-cudak-zerbino;Československo;pohádka;Čudák Zerbino;"Zerbino je chudobný mladík, ktorý sa živí tým, že predáva na bazári raždie. Občas ho vymení za chlieb alebo ryby a tak sa pretĺka životom.  A predsa je jeho svet bohatší ako ktoréhokoľvek boháča. Má dobré srdce a vie snívať. Raz dostane do daru lietajúci koberec a odvtedy sa jeho život zmení na nepoznanie. Keď sa naňho posadí, môže uletieť od svojich každodenných starostí, ale môže zažiť aj dobrodružstvá, o akých sa mu predtým ani nesnívalo. Dokonca získať lásku krásnej dievčiny...

Zdroj: RTVS";;;;;;Ľubomír Fifik;Ján Kroner, Judita Vargová, Eva Pavlíková, Ingrid Filanová;False;;;0+;;;False;False;;/cudak-zerbino-1982-sk-avi/2f6190d9265f40aa;;
68063;Co jsem princi neřekla;0;;m;1975;100.0;9.0;3tdd4q4l9o7yiybgszsm.jpeg;68063-co-jsem-princi-nerekla;Československo;pohádka / kreslený;Šťastný princ;"Svérázný přepis smutné pohádky Oscara Wilda o malé Vlaštovičce a pozlacené soše Šťastného prince dal již druhou příležitost výtvarnici Jitce Walterové, která se patrně nejvíce přiblížila zobrazení Brdečkova vnitřního světa. Kontrast oslnivě zářivého světa snů a zoufalé reality postavil Brdečka na protipólu výtvarného světa Jitky Walterové a ponurých grafik Gustava Dorého.

Letní filmová škola 2012";;;;;;Jiří Brdečka;Jana Hlaváčová, Eduard Cupák;False;;;0+;;;False;False;;;;
2174;Bledě modré ženské písmo;0;;m;1983;100.0;;https://prod-fdb-storage.fra1.cdn.digitaloceanspaces.com/placeholders/General.png;2174-blede-modre-zenske-pismo;Československo;drama;Bledě modré ženské písmo;;;;;;;Eva Sadková;Ladislav Frej, Regina Rázlová, Taťána Fischerová, Petr Svoboda, František Vicena;False;;;;;;False;False;;;;
7734;Ako dvaja našli šťastie;0;;m;1970;100.0;34.0;https://prod-fdb-storage.fra1.cdn.digitaloceanspaces.com/placeholders/General.png;7734-ako-dvaja-nasli-stastie;Československo;pohádka;Ako dvaja našli šťastie;"Pôvodná rozprávková komédia o dvoch uhliaroch.

Zdroj: RTVS";;;;;;Jozef Pálka;Ivan Rajniak, Leopold Haverl, Samuel Adamčík, Eva Poláková;False;;;0+;;;False;False;;/ako-dvaja-nasli-stastie-1970-skdab/63b9db3411371;;
191084;A. P. Čechov;0;;m;1970;100.0;41.0;ny3xi2qvb8hxkezmed19.jpeg;191084-a-p-cechov;Československo;komedie / adaptace;Úsměvy světa: A. P. Čechov;"Tři povídky – Umělecký výtvor, Mstitel a Koňské příjmení – renomovaného ruského dramatika a prozaika... 

V centru první Čechovovy povídky je jeden delikátní umělecký předmět. K lékaři Košelkovovi přichází jeho mladý pacient, kterému lékař zachránil život. Protože pacient je chudý, přináší mu namísto peněz od své matinky dar, starožitný svícen. Lékař se marně daru brání. Svícen totiž představuje docela delikátní spojení dvou ženských těl. Lékař se chce svícnu zbavit a přináší ho jako dar svému příteli. Ani ten se neodváží ve své domácnosti předmět vystavit, a tak ho pošle dál… V povídce Mstitel se jedná o nevěru. Manžel chystá pomstu. Zabije ženu, milence a pak sebe. Jde si koupit zbraň… Hrdinou povídky Koňské příjmení je generál, kterého bolí zub. Namísto aby si ho dal vytrhnout, dá na radu svého správce a rozhodne se napsat dopis zaříkávači. Jenže, jak jen se ten člověk vlastně jmenuje? 

Zdroj: Česká televize";;;;;;Evžen Sokolovský;Josef Chvalina, Jiří Holý, Michal Pavlata, Josef Větrovec, Miroslav Saic, Jiří Němeček, Eva Jiroušková, Luděk Kopřiva, Petr Oliva, Čestmír Řanda, Marie Burešová, Ferdinand Krůta, Libuše Havelková, Jaroslava Obermaierová, Bohumil Křížek, Karel Linc, Josef Bartůněk, Radúz Chmelík;False;;;;;;True;False;;/usmevy-sveta-02-a-p-cechov-1970/fd0e6bfaa6041a13;;
40610;Ohnivý máj;0;;m;1974;77.5;79.0;0cr77n4ir0zorudvf1i9.jpeg;40610-ohnivy-maj;Československo;drama / historický;Ohnivý máj;Mistr Jeroným Pražský se vydal z Kostnice, aby v Čechách získal pomoc pro mistra Jana Husa. Na hranicích byl zadržen, vrácen a nařčen z kacířství. Kardinálové Zabarella a d'Ailly zvažovali, jakou zvolit taktiku, aby byl Husův vliv co nejvíc potlačen. Rozhodli, že Jeroným by se měl Husa veřejně zříci a odvolat. Kdyby odvolal, mohl si zachránit život, ale mistr Jeroným překonal nástrahy, vnitřní krizi, obětoval lásku a stejně jako Jan Hus neodvolal a po ročním žalářování byl v roce 1416 odsouzen k smrti upálením. Příběh ze začátku patnáctého století podle románu A. Dvořáka napsala M. Poledňáková.;;;;;;Antonín Dvořák;Petr Kostka, Jana Šulcová, Karel Höger, Ladislav Boháč, Viktor Maurer, Jan Libíček, Zdeněk Řehoř, Jaroslava Obermaierová, Libuše Geprtová, Svatopluk Matyáš, Josef Bárta, Bohuslav Ličman, Vlastimil Čaněk, Vítězslav Jirsák, Otto Budín, Otto Lackovič, Karel Šebesta, Václav Stýblo, Karel Fridrich, Eva Jiroušková, Václav Fišer, Vladimír Leraus, Oldřich Vízner, František Vicena, Oldřich Musil, Dalimil Klapka;False;;;;;;True;False;;;;
61103;Jubileum;0;;m;1985;77.5;32.0;qbaa6sdk3yof1y6xqdzd.jpeg;61103-jubileum;Československo;komedie;Jubileum;"Bankovní úředník Kuzma Nikolajevič si stěžuje na zdraví a množství práce, zatímco jeho nadřízený Šipučin přebírá od ostatních úředníků dárek ke svému jubileu patnácti let ve vedení banky. Poté vede pohovor s Kuzmou o jeho vztahu k ženám, které úředník nemá rád a prohání je jak v práci tak doma. Z ženských pochází jen všechna špatnost a nepořádek. Šipučin se dozví, že ke svému výročí od členů správní rady dostane diplom a stříbrný pohár. 

Z příprav na uvítání delegace je vyruší Šipučinova manželka Taťána, která se vrací z návštěvy příbuzných a začne ihned vyprávět příhody z pobytu a cesty. Zdržuje svého muže od sepsání proslovu k uvítání delegace. Do zmatku se navíc zaplete paní Merčutkinová, která si stěžuje na stržení peněz z výplaty jejího muže za dobu jeho nemoci. Nechápe vysvětlení vedoucího banky, že si stěžuje na špatném místě a oni nemají s její stížností nic společného. Žena si vede stále svou a tak jí Šipučin pošle za Kuzmou Nikolajevičem. Ten ji urazí a pak vyhodí z kanceláře. Merčutkinová si jde opět postěžovat vedoucímu a zoufalý Šipučin jí vyplatí z trezoru 25 rublů, což drzé ženě nestačí a začne žádat místo v bance pro svého zetě. Do toho všeho neustále vykládá své historky Taťána. Když se dostaví deputace členů správní rady, rupnou Šipučinovi nervy...";;;podle knižní předlohy;;;Ivo Paukert;Josef Abrhám, Libuše Šafránková, Rudolf Hrušínský, Jiřina Bohdalová, Josef Langmiler, Milan Stehlík, Karel Bělohradský, Jan Kuželka, Roman Skamene, Jiří Hladký, Milan Udržal;False;;;;;;True;False;/file/24388/jubileum-1970-sk-tvrip.html/;/synove-a-dcery-jakuba-sklare-13-jubileum-ludek-munzar-eva-jakoubkova-1985-cz/684eefb424f38;;
20521;Srdce v soumraku;0;;m;1936;76.0;113.0;up0eh5l1ei9ri9qoytec.jpeg;20521-srdce-v-soumraku;Československo;drama / milostný / romantický;;"Julie Vlachová je vdova po učiteli. Má tři dospělé syny a dvě dcery. I když se o všechny obětavě stará, výhrady ve svém mateřském srdci má jen k synu Pavlovi - Rolf Wanka, protože má neustále pocit, že není její, a že byl v dětství v nemocnici zaměněn. Dcery Anča a Helena si najdou partnery. Lehkomyslná Anny se stane placenou milenkou boháče, Helena se brzy provdá a s manželem odjíždí do zahraničí. Syn Ludva zdefrauduje peníze k vůli barové tanečnici a zastřelí se proto, a syn Petr hledá jako sice pohledný, ale plytký mladý muž jen bohatou nevěstu. Jediný Pavel obstarává příjmy pro celou rodinu, stará se o zaplacení dluhů. Sám je tajně zamilován do Marcely, dcery svého šéfa továrníka Janského, které ale nadbíhá jeho bratr Petr. Matka Vlachová zjistí, že Pavel není skutečně jejím synem, a že její pravý syn - dvojče Petra, žije u továrníka Svatoše, a je významným houslistou. Když se za továrníkem vypraví,ten jí ujistí v tom, že by mu nemohla poskytnout to, co on - peníze. Všechny děti jsou z domu a zůstává ""jen"" nemilovaný Pavel a právě na Štědrý den zjišťuje paní Julie, kdo byl a je jejím opravdovým synem...... 

Marta H. c.b.";;20.11.1936;;;;Vladimír Slavínský;Helena Friedlová, Rolf Wanka, Jiří Vondrovič, Hana Vítová, Raoul Schránil, Fanča Foltová, Jiří Dohnal, Theodor Pištěk, Věra Ferbasová, Alois Peterka, Josef Gruss, Milada Smolíková, František Roland, Jiří Hron, Alois Dvorský, Jarmila Švabíková, Emil Dlesk, Štefan Munk, Rudolf Maria Mandée, Božena Stehličková, Rudolf Antonín Mendée, Stanislav Bláha, Radola Renský, Fráňa Vajner, Rudolf Stahl, Marie Grosslichtová, Jiří Vondrovič, Jiří Steimar, Vladimír Beztahovský, Antonie Valentová;False;;;;tt0152583;srdce-v-soumraku;True;False;/file/19545/srdce-v-soumraku-1936-web-rip-1080p.html/;/srdce-v-soumraku-drama-1936-cz/67adeb6160687;;
7234;Kde alibi nestačí;0;;m;1961;74.468085106383;91.0;chqktm80eg7kwvp32351.jpeg;7234-kde-alibi-nestaci;Československo;drama / krimi;;"POZOR SPOILER

Česky mluvící muž chce pokoj v hotelu, ale není nic volného, jak tvrdí recepční. Pro dalšího muže, hovořícího anglicky však volný pokoj je. A tu recepční oba muže poznává…

Bezpečnost přichází do bytu lékárníka Kryštofa. Ten skáče z okna. Byl totiž jedním z hlavních organizátorů v prodeji falešných léků. Paní Kryštofová popíše muže, který mrtvého často navštěvoval a říkalo se mu Josef. Z kartotéky to sedí na pana Šestáka. Jenže ten zmizel. Ale z účtu za telefon je zjištěno, že často volal do hotelu Internacional v Karlových Varech. Zde je šéf pan Kraus, kterému zrovna volá manželka. Má u sebe milence, mladého zajíčka Mirka Zacha. Právě sem přijíždí Tůma s Líbalem a použijí svůj osvědčený trik, aby dostali pokoj. Je provedena inventura ve skladu národního podniku Medikamenta a hned je jasno. Tedy původ kradených a posléze falešných léků, ale nic víc. Ředitel je strýc Mirka Zacha. Ti oba se objevují v hotelu a přichází i hledaný Šesták. Vystoupení zde má kouzelník Valenta a ten prozradí při vystoupení všem, co je Líbal zač. Ten mu to pak vyčte a o chvíli později je kouzelník nalezen zastřelen. Kriminalisté přitvrdí a povede se jim dokonce odchytit Šestáka. Ten sice pěkně zpívá, ale o vraždě Valenty nechce ani slyšet. Oba vyšetřovatelé zjistí, že Kraus má doma pistoli a proto se tam objevují zrovna, když tam má jeho manželka Mirka. Jenže expertiza odhalí, že se z Krausovy pistole nestřílelo. A tak si Tůma sezve do jedné místnosti všechny, co v případu jedou, a pověsí jim na nos bulíka. Pak to sezení rozpustí a nezbývá než čekat, zda lest vyšla…";;28.07.1961;;;;Vladimír Čech;Karel Höger, Josef Bek, Oldřich Nový, Anna Pitašová, Bohuš Záhorský, Jan Tříska, Miloš Nedbal, Bohumil Šmída, Oldřich Velen, Marcela Martínková, Josef Abrhám, Libuše Geprtová, Rudolf Deyl, Alena Martinovská, Anna Gabrielová, Milka Balek-Brodská, Jaroslava Adamová, Gabriela Bártlová-Buddeusová, František Miroslav Doubrava, Josef Hlinomaz, Marta Kaňovská, Eva Marie Kavanová, Lubomír Kostelka, František Kovářík, Zdeněk Řehoř, Václav Lohniský, Vilém Pruner, Georgis Skalenakis, Sonja Sázavská, Otto Šimánek, Hana Brožová, Miloslav Lipinský, Věra Burešová, Věra Hanslíková, Milena Geislerová, František Hadrava, Bohumil Honsa, Věra Langrová, Zdeněk Týle, Antonín Kandert, Ota Motyčka, Gustav Nezval, Václav Wasserman, Karel Peyr, Martin Vačkář;False;;;;tt0231891;kde-alibi-nestaci;True;False;/file/77399/kde-alibi-nestaci-1961-krimi-drama-1080p.html/;/kde-alibi-nestaci-1961-cesky-cz-dabing-detektivka-klasika/62cc2ebc2855c;;
20613;Přijela k nám pouť;0;;m;1973;74.459459459459;77.0;nfv0f8da3c6tpkphj5wn.jpeg;20613-prijela-k-nam-pout;Československo;komedie / hudební / rodinný / evropská tvorba;;"Příběh o kamarádství dvou děvčat, romantické Markéty a svérázné dívky od kolotočů Žanety, která opět po roce přijíždí s poutí. Protože dluží Markétě památník s krásnými obrázky motýlů po dědečkovi, začíná jejich shledání nevraživostí a neskrývaným nepřátelstvím. 

      Paraelně s nimi se odvíjí i soupeření dvou klukovských partiček ze sousednich vesnic, kteří nejsou soupeři jen na fotbalovém trávníku. O naschvály v podobě podříznuté lávky, zavírání do skalního bludiště, bahnité klouzačky a dalších není nouze. 

       Ve filmu můžeme vidět dnes už  známé tváře, v roli učitelky mladičkou ""Popelku"" Libušku Šafránkovou, v dětské roli vůdce jedné party Marka Vašuta společně s Miroslavem Vladykou, Romanem Čadou a v roli Žanety Yvettu Kornovou a jako Markétu Renatu Maškovou. Tehdy nikdo z nich ještě netušil, jaká kariéra je čeká.";;01.11.1974;;;;Věra Plívová-Šimková;Renata Mašková, Yvetta Kornová, Ivana Maříková, Zuzana Bydžovská, Jana Matiášková, Roman Čada, Marek Vašut, Miroslav Vladyka, Milan Bakeš, Petr Starý, Tomáš Šimek, Jan Dvořák, Libuše Šafránková, Míla Myslíková, Zdena Hadrbolcová, Ľudovít Kroner, Roman Skamene, Václav Kotva, Josef Hlinomaz, Karel Dellapina, Petr Skarke, Václav Vydra, Karel Augusta, Jan Vančura, Renata Kolářová, Luděk Šnajdar, Dana Šindílková, Jiří Ducháč, Luděk Kučera, Karel Aušprunk, Vladimír Krigl, Dana Francová, Marek Červinka, Libor Kočí, Ondra Kohoutová, Václav Krajíček, Petr Pavlas, Miroslav Hradil, Martin Zelenka, Zdeněk Tesař, Petr Jansa, Petr Táborský, Milan Navrátil, Zdeňka Lorencová, Petr Spálený, Yvetta Kornová, Monika Hálová, Jitka Valentová, Jiří Franc, Lucie Kociánová, Rangers, Inkognito  kvartet, Miroslava Šafránková, Miloslav Štibich, Milan Dufek, Antonín Hájek, Jiří Veisser, Jan Vodňanský, Adolf Nacházel, René Michalička, Ilja Prachař;False;;;;tt0175066;prijela-k-nam-pout;True;False;/file/65645/prijela-k-nam-pout-1973-cz-1080p.html/;/prijela-k-nam-pout-roddiny-1973-cz/609fb5072c1cb;;
